 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      8 bytes |            8 bytes |           32 bytes |   65,536 |       512 KB |   2,522.58 MB/s |   3,467.49 MB/s
      8 bytes |            8 bytes |           64 bytes |   65,536 |       512 KB |   2,512.39 MB/s |   3,440.15 MB/s
      8 bytes |            8 bytes |          128 bytes |   65,536 |       512 KB |   2,006.81 MB/s |   3,310.84 MB/s
      8 bytes |            8 bytes |          256 bytes |   65,536 |       512 KB |   1,667.15 MB/s |   3,303.98 MB/s
      8 bytes |            8 bytes |          512 bytes |   65,536 |       512 KB |   1,190.54 MB/s |   2,143.89 MB/s
      8 bytes |            8 bytes |        1,024 bytes |   65,536 |       512 KB |     956.28 MB/s |   1,761.16 MB/s
      8 bytes |            8 bytes |        2,048 bytes |   65,536 |       512 KB |     858.84 MB/s |   1,754.50 MB/s
      8 bytes |            8 bytes |        4,096 bytes |   65,536 |       512 KB |     756.85 MB/s |   1,160.59 MB/s
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |     671.35 MB/s |      17.16 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |     610.05 MB/s |       6.37 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |     453.49 MB/s |       4.13 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   2,389.94 MB/s |  12,551.51 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |   3,121.10 MB/s |   3,150.82 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |   2,852.06 MB/s |   2,507.44 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |   2,014.72 MB/s |   2,087.78 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |     937.37 MB/s |   1,503.62 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |     610.51 MB/s |   1,305.41 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |     505.84 MB/s |   1,201.10 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |     463.81 MB/s |   1,076.19 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |     426.59 MB/s |   1,094.54 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |     361.39 MB/s |     772.95 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |     324.72 MB/s |      18.14 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |     305.29 MB/s |       6.63 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |     284.19 MB/s |       4.45 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   7,255.90 MB/s |  13,755.37 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |   7,635.06 MB/s |   9,018.39 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |   6,998.96 MB/s |   6,647.21 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |   4,525.94 MB/s |   4,167.06 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |   3,378.82 MB/s |   4,166.50 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |   1,985.24 MB/s |   4,158.74 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |   1,415.77 MB/s |   4,161.30 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |   1,109.39 MB/s |   4,155.27 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |     895.99 MB/s |   4,158.77 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |     953.72 MB/s |   4,151.37 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |     681.26 MB/s |   4,164.65 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |     666.54 MB/s |   2,022.44 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |     570.32 MB/s |     819.72 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   7,492.18 MB/s |  13,747.67 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |   7,381.96 MB/s |   6,485.72 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |   4,344.58 MB/s |   6,413.90 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |   4,268.75 MB/s |   3,570.35 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |   2,115.26 MB/s |   3,748.14 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |   1,852.32 MB/s |   3,607.30 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |   1,044.73 MB/s |   2,970.24 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |   1,270.75 MB/s |   3,103.60 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |   1,757.04 MB/s |   1,340.43 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |   2,376.35 MB/s |      29.91 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |   2,787.69 MB/s |      12.41 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |   2,443.20 MB/s |       8.17 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |   1,804.49 MB/s |       7.44 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   7,576.79 MB/s |  13,696.46 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |   7,025.07 MB/s |   5,214.04 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |   3,706.69 MB/s |   4,412.83 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |   2,993.00 MB/s |   2,532.68 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |   2,361.43 MB/s |   2,597.59 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |   1,590.11 MB/s |   2,524.23 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |   1,185.07 MB/s |   2,123.07 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |   1,013.66 MB/s |   2,214.26 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |     875.86 MB/s |   1,355.99 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |     727.59 MB/s |      49.21 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |     664.29 MB/s |      15.63 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |     638.45 MB/s |       9.55 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |     448.12 MB/s |       8.30 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  13,123.14 MB/s |  14,496.85 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB |  12,909.91 MB/s |  11,914.04 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |   8,423.10 MB/s |   7,470.96 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |   6,111.86 MB/s |   7,460.84 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |   3,688.35 MB/s |   7,476.54 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |   2,934.70 MB/s |   7,488.22 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |   2,074.13 MB/s |   7,471.00 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |   1,461.80 MB/s |   7,488.30 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |   1,294.35 MB/s |   7,484.96 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |   1,305.81 MB/s |   7,462.64 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |   1,073.87 MB/s |   4,023.26 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |   1,056.95 MB/s |   1,879.34 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |     873.41 MB/s |   1,705.90 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  12,928.73 MB/s |  14,440.25 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |   8,041.70 MB/s |  10,528.15 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |   7,934.67 MB/s |   6,656.72 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |   5,015.29 MB/s |   6,963.81 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |   3,687.01 MB/s |   6,846.36 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |   2,059.35 MB/s |   5,694.04 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |   2,427.20 MB/s |   5,610.96 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |   3,448.06 MB/s |   1,710.33 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |   4,557.22 MB/s |      61.23 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |   5,322.34 MB/s |      24.95 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |   4,600.35 MB/s |      16.28 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |   3,462.75 MB/s |      14.80 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |   2,541.66 MB/s |      14.16 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  13,332.79 MB/s |  14,502.57 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |   7,333.65 MB/s |   9,094.21 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |   5,966.57 MB/s |   5,175.75 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |   4,589.90 MB/s |   5,413.51 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |   3,025.90 MB/s |   5,371.09 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |   2,339.11 MB/s |   4,572.53 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |   2,052.08 MB/s |   4,564.13 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |   1,774.68 MB/s |   3,475.90 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |   1,434.11 MB/s |     176.00 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |   1,307.60 MB/s |      33.10 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |   1,278.24 MB/s |      18.58 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |     904.93 MB/s |      15.31 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |     821.61 MB/s |      14.65 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  19,133.43 MB/s |  14,906.95 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB |  14,346.83 MB/s |  12,477.47 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB |  10,941.80 MB/s |  12,482.56 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB |   6,657.97 MB/s |  12,503.23 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB |   5,613.62 MB/s |  12,500.17 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB |   4,313.25 MB/s |  12,448.88 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB |   3,070.72 MB/s |  12,458.93 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB |   2,632.37 MB/s |  12,450.43 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB |   1,894.46 MB/s |  12,252.04 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB |   2,424.65 MB/s |   7,843.74 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB |   1,647.41 MB/s |   3,962.48 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |   1,646.90 MB/s |   4,054.46 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |   1,938.36 MB/s |   3,767.63 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  19,345.79 MB/s |  14,878.38 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB |  18,812.81 MB/s |  14,731.53 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB |  18,807.90 MB/s |  14,752.86 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB |  18,711.53 MB/s |  14,745.87 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB |  18,184.41 MB/s |  14,737.93 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB |  16,913.31 MB/s |  14,627.91 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB |  13,294.18 MB/s |  13,318.50 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB |  12,572.83 MB/s |   1,509.14 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB |  11,412.62 MB/s |      88.34 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB |   9,779.65 MB/s |      43.13 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB |   7,440.87 MB/s |      30.59 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |   4,845.88 MB/s |      27.53 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |   4,525.81 MB/s |      28.00 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  19,333.68 MB/s |  14,888.28 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB |  13,614.20 MB/s |  12,354.48 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB |  10,355.12 MB/s |  12,398.27 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB |   6,277.98 MB/s |  12,383.05 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB |   5,100.53 MB/s |  12,358.86 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB |   4,601.17 MB/s |  12,338.28 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB |   3,759.19 MB/s |  12,186.99 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB |   3,139.77 MB/s |   4,531.80 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB |   2,713.73 MB/s |     351.09 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB |   2,730.40 MB/s |      72.08 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB |   2,040.45 MB/s |      50.22 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |   1,596.64 MB/s |      37.20 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |   1,722.35 MB/s |      45.39 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  19,664.71 MB/s |  15,120.78 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB |  13,618.20 MB/s |  15,135.23 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB |   7,372.40 MB/s |  15,127.65 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB |   6,069.00 MB/s |  15,131.10 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB |   5,187.32 MB/s |  15,099.45 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB |   4,250.17 MB/s |  15,105.54 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB |   3,713.83 MB/s |  15,103.67 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB |   2,933.15 MB/s |  15,069.87 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB |   2,556.35 MB/s |  14,598.73 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB |   2,788.64 MB/s |   7,839.72 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB |   2,189.86 MB/s |   7,971.31 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB |   2,174.64 MB/s |   8,424.34 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB |   2,565.97 MB/s |   8,347.50 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  19,961.28 MB/s |  15,125.02 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB |  20,083.68 MB/s |  15,131.72 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB |  19,276.29 MB/s |  15,129.48 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB |  19,812.28 MB/s |  15,112.82 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB |  19,409.40 MB/s |  15,143.07 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB |  18,634.21 MB/s |  15,057.91 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB |  18,029.35 MB/s |  10,574.30 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB |  16,853.68 MB/s |     609.94 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB |  15,018.53 MB/s |      60.17 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB |  11,125.80 MB/s |      37.63 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB |   9,488.73 MB/s |      34.23 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB |   8,550.46 MB/s |      33.03 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB |   8,940.63 MB/s |      31.19 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  19,821.45 MB/s |  15,125.05 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB |  13,389.21 MB/s |  15,134.44 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB |   6,869.78 MB/s |  15,136.08 MB/s
    128 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     8,192 KB |   6,104.53 MB/s |  15,123.18 MB/s
    128 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     8,192 KB |   5,558.85 MB/s |  15,108.35 MB/s
    128 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     8,192 KB |   4,755.43 MB/s |  14,862.99 MB/s
    128 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     8,192 KB |   4,053.02 MB/s |   8,468.30 MB/s
