 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      4 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       256 KB |   4,498.33 MB/s |   6,698.08 MB/s
      4 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       256 KB |   4,495.45 MB/s |   6,691.19 MB/s
      4 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       256 KB |   4,499.50 MB/s |   6,612.22 MB/s
      4 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       256 KB |   4,507.32 MB/s |   6,672.39 MB/s
==============+====================+====================+==========+==============+=================+=================
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   9,026.22 MB/s |  38,271.15 MB/s
      8 bytes |           16 bytes |            8 bytes |   65,536 |       512 KB |   9,005.17 MB/s |  26,700.89 MB/s
      8 bytes |           32 bytes |            8 bytes |   65,536 |       512 KB |   9,013.50 MB/s |  16,389.84 MB/s
      8 bytes |           64 bytes |            8 bytes |   65,536 |       512 KB |   8,996.50 MB/s |  11,740.99 MB/s
      8 bytes |          128 bytes |            8 bytes |   65,536 |       512 KB |   8,997.49 MB/s |  13,353.06 MB/s
      8 bytes |          256 bytes |            8 bytes |   65,536 |       512 KB |   9,030.98 MB/s |  13,391.23 MB/s
      8 bytes |          512 bytes |            8 bytes |   65,536 |       512 KB |   8,994.18 MB/s |  13,374.32 MB/s
      8 bytes |        1,024 bytes |            8 bytes |   65,536 |       512 KB |   8,997.69 MB/s |  13,370.40 MB/s
      8 bytes |        2,048 bytes |            8 bytes |   65,536 |       512 KB |   8,997.05 MB/s |  13,301.74 MB/s
      8 bytes |        4,096 bytes |            8 bytes |   65,536 |       512 KB |   8,980.07 MB/s |  13,415.04 MB/s
      8 bytes |        8,192 bytes |            8 bytes |   65,536 |       512 KB |   8,996.54 MB/s |  13,371.69 MB/s
      8 bytes |       16,384 bytes |            8 bytes |   65,536 |       512 KB |   9,013.68 MB/s |  13,391.91 MB/s
      8 bytes |       32,768 bytes |            8 bytes |   65,536 |       512 KB |   8,988.77 MB/s |  13,370.26 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   9,014.95 MB/s |  37,972.35 MB/s
      8 bytes |            8 bytes |           16 bytes |   65,536 |       512 KB |   9,000.14 MB/s |  38,247.70 MB/s
      8 bytes |            8 bytes |           32 bytes |   65,536 |       512 KB |   9,008.83 MB/s |  38,029.36 MB/s
      8 bytes |            8 bytes |           64 bytes |   65,536 |       512 KB |   9,012.19 MB/s |  37,850.63 MB/s
      8 bytes |            8 bytes |          128 bytes |   65,536 |       512 KB |   9,015.40 MB/s |  38,019.99 MB/s
      8 bytes |            8 bytes |          256 bytes |   65,536 |       512 KB |   8,999.15 MB/s |  38,032.12 MB/s
      8 bytes |            8 bytes |          512 bytes |   65,536 |       512 KB |   9,006.74 MB/s |  37,779.17 MB/s
      8 bytes |            8 bytes |        1,024 bytes |   65,536 |       512 KB |   8,993.77 MB/s |  38,007.86 MB/s
      8 bytes |            8 bytes |        2,048 bytes |   65,536 |       512 KB |   8,992.84 MB/s |  37,974.27 MB/s
      8 bytes |            8 bytes |        4,096 bytes |   65,536 |       512 KB |   8,998.71 MB/s |  37,963.82 MB/s
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |   9,015.74 MB/s |  38,045.64 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |   9,008.15 MB/s |  38,076.59 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |   9,065.27 MB/s |  36,461.56 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   9,098.89 MB/s |  36,449.39 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |   8,922.41 MB/s |  26,919.28 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |   8,984.90 MB/s |  16,547.41 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |   8,986.07 MB/s |  11,720.86 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |   8,996.78 MB/s |  13,368.56 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |   9,000.03 MB/s |  13,427.00 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |   9,002.15 MB/s |  13,428.06 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |   8,997.62 MB/s |  13,375.75 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |   8,996.19 MB/s |  13,313.73 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |   8,997.76 MB/s |  13,403.42 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |   8,991.45 MB/s |  13,404.68 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |   9,010.74 MB/s |  13,394.27 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |   9,001.05 MB/s |  13,402.46 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  18,005.23 MB/s |  52,995.59 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |  18,033.19 MB/s |  33,075.50 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |  17,990.96 MB/s |  23,327.61 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |  17,998.46 MB/s |  26,497.26 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |  17,970.85 MB/s |  26,614.82 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |  17,968.73 MB/s |  26,727.91 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |  17,982.94 MB/s |  26,696.61 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |  17,973.10 MB/s |  26,475.18 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |  18,003.59 MB/s |  26,469.37 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |  17,992.66 MB/s |  26,675.89 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |  17,961.43 MB/s |  26,748.30 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |  18,002.17 MB/s |  26,687.77 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |  17,995.90 MB/s |  26,714.43 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  17,907.85 MB/s |  52,505.72 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |  18,024.36 MB/s |  53,238.02 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |  17,984.32 MB/s |  52,933.52 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |  18,024.30 MB/s |  53,147.08 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |  17,891.80 MB/s |  53,079.02 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |  17,893.27 MB/s |  52,808.23 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |  17,982.47 MB/s |  53,234.77 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |  18,026.37 MB/s |  53,153.28 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |  18,022.13 MB/s |  53,118.54 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |  17,993.27 MB/s |  52,441.65 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |  18,013.89 MB/s |  52,925.24 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |  18,121.80 MB/s |  53,023.99 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |  18,015.28 MB/s |  53,004.16 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  18,058.91 MB/s |  52,845.49 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |  18,057.29 MB/s |  33,150.79 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |  17,988.83 MB/s |  23,413.61 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |  17,994.17 MB/s |  26,517.63 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |  18,027.86 MB/s |  26,612.59 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |  17,990.56 MB/s |  26,794.09 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |  17,997.57 MB/s |  26,591.47 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |  17,999.57 MB/s |  26,524.87 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |  17,992.90 MB/s |  26,528.23 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |  17,995.74 MB/s |  26,689.81 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |  18,016.46 MB/s |  26,710.75 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |  17,966.48 MB/s |  26,714.77 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |  17,985.03 MB/s |  26,767.69 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  36,051.38 MB/s |  66,156.21 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB |  35,976.61 MB/s |  46,715.08 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |  35,971.79 MB/s |  52,540.05 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |  36,075.88 MB/s |  52,759.34 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |  36,005.89 MB/s |  53,001.75 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |  36,010.40 MB/s |  52,384.40 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |  35,995.44 MB/s |  52,048.59 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |  35,986.61 MB/s |  52,105.49 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |  34,827.91 MB/s |  52,524.00 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |  36,053.24 MB/s |  52,941.81 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |  35,363.34 MB/s |  52,797.99 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |  35,993.22 MB/s |  52,333.03 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |  31,309.56 MB/s |  44,144.43 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  36,050.88 MB/s |  66,276.01 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |  36,030.13 MB/s |  66,191.29 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |  36,052.00 MB/s |  66,079.92 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |  36,053.24 MB/s |  66,128.05 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |  36,012.50 MB/s |  66,208.85 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |  36,118.62 MB/s |  66,163.94 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |  36,024.81 MB/s |  66,072.84 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |  36,057.33 MB/s |  66,352.76 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |  36,052.00 MB/s |  66,166.23 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |  36,119.43 MB/s |  66,347.51 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |  36,059.44 MB/s |  66,072.84 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |  36,052.62 MB/s |  66,183.77 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |  31,318.07 MB/s |  52,713.19 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |  36,038.12 MB/s |  66,223.90 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |  36,019.43 MB/s |  46,779.06 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |  35,997.54 MB/s |  52,579.97 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |  35,996.43 MB/s |  52,563.36 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |  35,992.72 MB/s |  52,883.07 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |  36,005.27 MB/s |  52,347.92 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |  35,947.87 MB/s |  52,172.11 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |  35,988.83 MB/s |  52,086.98 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |  35,981.24 MB/s |  52,534.53 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |  36,053.98 MB/s |  52,854.28 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |  35,927.85 MB/s |  52,778.86 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |  35,992.23 MB/s |  52,358.90 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |  31,333.23 MB/s |  43,966.19 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  67,180.99 MB/s |  75,618.83 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB |  67,050.93 MB/s |  68,406.51 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB |  67,047.18 MB/s |  68,226.58 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB |  67,172.92 MB/s |  68,970.06 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB |  66,510.48 MB/s |  68,455.63 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB |  67,187.12 MB/s |  68,622.40 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB |  67,211.78 MB/s |  68,559.70 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB |  67,141.74 MB/s |  68,684.32 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB |  67,176.15 MB/s |  68,868.37 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB |  67,188.52 MB/s |  68,778.70 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB |  67,099.52 MB/s |  68,847.46 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |  59,144.34 MB/s |  60,723.30 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |  46,727.99 MB/s |  48,915.68 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  67,114.88 MB/s |  75,614.87 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB |  67,231.17 MB/s |  75,675.58 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB |  67,189.38 MB/s |  75,635.87 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB |  67,270.74 MB/s |  75,653.20 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB |  67,455.42 MB/s |  75,699.62 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB |  68,301.35 MB/s |  75,812.91 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB |  68,185.65 MB/s |  75,685.14 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB |  68,192.86 MB/s |  75,669.03 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB |  68,290.23 MB/s |  75,668.07 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB |  67,357.71 MB/s |  75,643.65 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB |  67,241.09 MB/s |  75,758.55 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |  59,146.35 MB/s |  66,336.18 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |  46,988.26 MB/s |  53,294.57 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  67,204.46 MB/s |  75,668.89 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB |  67,217.70 MB/s |  68,978.57 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB |  67,223.52 MB/s |  69,152.34 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB |  67,143.03 MB/s |  68,870.18 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB |  67,142.27 MB/s |  68,594.46 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB |  66,572.24 MB/s |  68,639.92 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB |  66,494.88 MB/s |  68,589.74 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB |  67,154.53 MB/s |  68,676.56 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB |  67,264.70 MB/s |  68,889.18 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB |  66,502.26 MB/s |  68,814.36 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB |  67,179.70 MB/s |  68,993.43 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |  57,792.05 MB/s |  60,396.45 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |  46,954.60 MB/s |  48,951.76 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  80,599.63 MB/s |  81,529.07 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB |  80,492.82 MB/s |  81,564.75 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB |  80,585.46 MB/s |  81,603.31 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB |  80,463.95 MB/s |  81,620.06 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB |  80,719.07 MB/s |  81,522.74 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB |  80,984.33 MB/s |  81,467.47 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB |  80,854.99 MB/s |  81,586.80 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB |  80,951.35 MB/s |  81,541.44 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB |  80,313.26 MB/s |  81,614.19 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB |  80,425.68 MB/s |  81,577.12 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB |  75,029.05 MB/s |  75,582.17 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB |  65,880.43 MB/s |  66,345.83 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB |  51,130.84 MB/s |  53,223.16 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  80,372.67 MB/s |  81,576.01 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB |  80,571.99 MB/s |  81,541.99 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB |  80,949.55 MB/s |  81,521.63 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB |  80,259.32 MB/s |  81,455.45 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB |  81,182.70 MB/s |  81,526.86 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB |  81,596.72 MB/s |  81,487.42 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB |  81,522.50 MB/s |  81,076.69 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB |  81,544.61 MB/s |  81,509.43 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB |  81,541.68 MB/s |  81,503.57 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB |  81,583.07 MB/s |  81,370.67 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB |  75,584.76 MB/s |  75,799.62 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB |  66,194.85 MB/s |  66,114.71 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB |  52,547.82 MB/s |  52,803.71 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  80,496.15 MB/s |  81,381.33 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB |  80,531.54 MB/s |  81,505.47 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB |  79,899.27 MB/s |  81,402.33 MB/s
