 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      8 bytes |        8,192 bytes |            8 bytes |   65,536 |       512 KB |   1,455.71 MB/s |   2,131.78 MB/s
      8 bytes |       16,384 bytes |            8 bytes |   65,536 |       512 KB |   1,273.32 MB/s |   2,017.20 MB/s
      8 bytes |       32,768 bytes |            8 bytes |   65,536 |       512 KB |     846.58 MB/s |   1,617.41 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   2,064.71 MB/s |   5,370.90 MB/s
      8 bytes |            8 bytes |           16 bytes |   65,536 |       512 KB |   2,034.08 MB/s |     202.46 MB/s
      8 bytes |            8 bytes |           32 bytes |   65,536 |       512 KB |   1,989.57 MB/s |     282.55 MB/s
      8 bytes |            8 bytes |           64 bytes |   65,536 |       512 KB |   2,022.90 MB/s |     720.60 MB/s
      8 bytes |            8 bytes |          128 bytes |   65,536 |       512 KB |   1,679.77 MB/s |     388.33 MB/s
      8 bytes |            8 bytes |          256 bytes |   65,536 |       512 KB |   1,473.87 MB/s |     290.90 MB/s
      8 bytes |            8 bytes |          512 bytes |   65,536 |       512 KB |   1,511.26 MB/s |     288.92 MB/s
      8 bytes |            8 bytes |        1,024 bytes |   65,536 |       512 KB |   1,618.36 MB/s |     288.58 MB/s
      8 bytes |            8 bytes |        2,048 bytes |   65,536 |       512 KB |   1,326.20 MB/s |     288.05 MB/s
      8 bytes |            8 bytes |        4,096 bytes |   65,536 |       512 KB |   1,359.62 MB/s |     287.88 MB/s
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |   1,285.42 MB/s |     293.93 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |   1,257.19 MB/s |     307.05 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |     651.60 MB/s |     306.29 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   2,003.08 MB/s |   4,100.38 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |   2,196.14 MB/s |     167.17 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |   2,169.43 MB/s |     222.15 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |   1,840.63 MB/s |     497.38 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |   1,520.75 MB/s |     283.12 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |   1,106.97 MB/s |     283.21 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |     830.08 MB/s |     371.22 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |     823.30 MB/s |     370.65 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |     507.71 MB/s |     372.53 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |     461.11 MB/s |     334.75 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |     377.59 MB/s |     377.14 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |     583.77 MB/s |     395.45 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |     382.93 MB/s |     358.30 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   5,011.58 MB/s |   5,618.66 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |   4,997.96 MB/s |   4,921.63 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |   4,791.96 MB/s |   3,858.40 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |   4,705.71 MB/s |   3,220.79 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |   3,877.95 MB/s |   3,231.66 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |   3,006.37 MB/s |   3,298.43 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |   2,666.19 MB/s |   3,304.72 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |   1,516.33 MB/s |   3,305.00 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |   1,443.89 MB/s |   3,303.73 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |   1,421.11 MB/s |   3,322.90 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |   2,195.69 MB/s |   3,319.47 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |   1,793.80 MB/s |   3,138.87 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |     887.52 MB/s |     859.46 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   4,988.62 MB/s |   4,271.46 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |   2,850.71 MB/s |     456.16 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |   1,434.08 MB/s |   1,088.26 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |   1,426.73 MB/s |     576.31 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |   1,419.08 MB/s |     577.42 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |   1,344.77 MB/s |     572.59 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |   1,225.97 MB/s |     572.46 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |   1,310.07 MB/s |     571.79 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |   1,238.37 MB/s |     571.47 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |   1,246.05 MB/s |     583.57 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |   1,212.34 MB/s |     604.90 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |   1,343.29 MB/s |     610.06 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |   1,264.28 MB/s |     618.65 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   5,003.68 MB/s |   4,294.28 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |   2,841.22 MB/s |     449.14 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |   1,426.01 MB/s |   1,028.06 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |   1,223.83 MB/s |     573.31 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |   1,219.33 MB/s |     570.22 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |   1,195.44 MB/s |     574.30 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |     845.90 MB/s |     574.25 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |     531.25 MB/s |     571.58 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |     282.42 MB/s |     757.33 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |     245.28 MB/s |     771.72 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |     658.00 MB/s |     813.61 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |     507.15 MB/s |     839.37 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |     307.79 MB/s |     431.36 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,836.56 MB/s |   5,759.92 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB |   9,627.35 MB/s |   5,228.55 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |   7,974.31 MB/s |   5,059.80 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |   6,792.94 MB/s |   5,072.66 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |   5,978.03 MB/s |   4,026.33 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |   5,052.21 MB/s |   4,009.61 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |   2,960.53 MB/s |   4,004.71 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |   2,842.72 MB/s |   4,011.81 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |   2,780.80 MB/s |   4,006.77 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |   3,989.17 MB/s |   4,018.80 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |   3,397.00 MB/s |   3,936.02 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |   1,756.30 MB/s |   1,692.58 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |   2,669.21 MB/s |   3,256.75 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,822.14 MB/s |   4,353.21 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |   2,868.81 MB/s |   2,302.25 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |   2,851.45 MB/s |   1,191.39 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |   2,866.47 MB/s |   1,191.29 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |   2,695.07 MB/s |   1,143.90 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |   2,241.96 MB/s |   1,144.33 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |   2,475.69 MB/s |   1,136.57 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |   2,621.30 MB/s |   1,133.70 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |   2,640.85 MB/s |   1,164.35 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |   2,583.83 MB/s |   1,249.22 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |   2,538.00 MB/s |   1,265.98 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |   2,308.55 MB/s |   1,291.93 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |   2,447.08 MB/s |   1,258.61 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,895.92 MB/s |   4,345.06 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |   2,851.48 MB/s |   2,154.16 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |   2,863.10 MB/s |   1,160.79 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |   2,819.80 MB/s |   1,161.80 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |   2,658.76 MB/s |   1,173.26 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |   1,773.06 MB/s |   1,215.98 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |   1,127.25 MB/s |   1,152.78 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |     509.26 MB/s |   1,529.45 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |     409.61 MB/s |   1,177.74 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |   1,103.91 MB/s |   1,302.23 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |   1,023.31 MB/s |   1,717.66 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |     596.20 MB/s |     857.70 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |     768.29 MB/s |     855.07 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  18,616.56 MB/s |   5,908.07 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB |  12,538.38 MB/s |   5,713.08 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB |  11,443.53 MB/s |   5,708.73 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB |  10,201.70 MB/s |   5,717.80 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB |   9,582.55 MB/s |   5,768.46 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB |   6,007.77 MB/s |   5,695.08 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB |   5,854.89 MB/s |   5,713.78 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB |   5,079.75 MB/s |   4,335.34 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB |   6,696.30 MB/s |   4,337.01 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB |   6,148.23 MB/s |   4,318.55 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB |   3,862.41 MB/s |   3,359.92 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |   5,440.98 MB/s |   5,432.98 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |   7,237.29 MB/s |   5,106.17 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  19,723.07 MB/s |   5,901.13 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB |  18,771.11 MB/s |   3,151.61 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB |  12,635.46 MB/s |   3,110.77 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB |   7,803.93 MB/s |   2,281.27 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB |   6,203.44 MB/s |   2,269.26 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB |   5,831.43 MB/s |   2,253.92 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB |   5,616.02 MB/s |   2,249.62 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB |   5,554.73 MB/s |   2,310.80 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB |   5,659.09 MB/s |   2,493.11 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB |   5,433.44 MB/s |   2,521.72 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB |   5,112.69 MB/s |   2,602.44 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |   5,608.47 MB/s |   2,533.21 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |   5,949.13 MB/s |   2,453.51 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  22,944.64 MB/s |   4,439.65 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB |   9,775.35 MB/s |   2,355.12 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB |   6,541.24 MB/s |   2,347.53 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB |   4,979.84 MB/s |   2,339.55 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB |   4,739.56 MB/s |   2,542.42 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB |   3,679.28 MB/s |   2,316.10 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB |   1,015.81 MB/s |   2,314.78 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB |   2,075.16 MB/s |   2,373.13 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB |   1,879.96 MB/s |   2,559.27 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB |   1,759.69 MB/s |   3,372.09 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB |   1,399.10 MB/s |   1,723.58 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |   1,636.86 MB/s |   1,717.66 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |   1,833.41 MB/s |   2,433.28 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  18,611.40 MB/s |   5,995.69 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB |  17,443.81 MB/s |   5,781.18 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB |   9,309.71 MB/s |   5,702.93 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB |   7,335.37 MB/s |   5,136.50 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB |   5,830.66 MB/s |   5,703.74 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB |   6,225.25 MB/s |   5,705.25 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB |   5,981.28 MB/s |   5,703.99 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB |   5,671.08 MB/s |   4,305.99 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB |   4,978.66 MB/s |   4,302.95 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB |   4,561.38 MB/s |   5,655.18 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB |   5,840.77 MB/s |   5,653.19 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB |   8,826.00 MB/s |   5,561.04 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB |  11,942.71 MB/s |   5,522.20 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  19,088.82 MB/s |   5,966.79 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB |  23,907.96 MB/s |   4,842.61 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB |  13,316.26 MB/s |   4,318.93 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB |  13,452.98 MB/s |   4,361.40 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB |  12,197.87 MB/s |   4,303.28 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB |  10,252.95 MB/s |   4,304.39 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB |  10,374.85 MB/s |   5,870.26 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB |  12,815.76 MB/s |   6,351.03 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB |  11,850.34 MB/s |   6,389.83 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB |   8,946.20 MB/s |   6,466.19 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB |  10,825.02 MB/s |   5,306.74 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB |  11,234.73 MB/s |   4,733.14 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB |  11,227.99 MB/s |   4,533.68 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  25,389.46 MB/s |   5,973.29 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB |  13,518.97 MB/s |   5,998.98 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB |   7,918.66 MB/s |   5,815.74 MB/s
    128 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     8,192 KB |   6,374.53 MB/s |   5,030.68 MB/s
    128 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     8,192 KB |   5,101.89 MB/s |   4,299.65 MB/s
    128 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     8,192 KB |   2,597.02 MB/s |   5,711.18 MB/s
    128 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     8,192 KB |   4,375.22 MB/s |   5,867.02 MB/s
