 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      4 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       256 KB |  10,045.41 MB/s |  11,592.16 MB/s
      4 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       256 KB |   9,924.51 MB/s |  11,397.61 MB/s
      4 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       256 KB |   9,816.33 MB/s |  11,417.52 MB/s
==============+====================+====================+==========+==============+=================+=================
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |  29,082.03 MB/s | 112,075.25 MB/s
      8 bytes |           16 bytes |            8 bytes |   65,536 |       512 KB |  28,987.01 MB/s | 111,553.01 MB/s
      8 bytes |           32 bytes |            8 bytes |   65,536 |       512 KB |  29,030.50 MB/s | 111,883.91 MB/s
      8 bytes |           64 bytes |            8 bytes |   65,536 |       512 KB |  29,086.87 MB/s | 111,764.66 MB/s
      8 bytes |          128 bytes |            8 bytes |   65,536 |       512 KB |  23,180.33 MB/s |  97,378.90 MB/s
      8 bytes |          256 bytes |            8 bytes |   65,536 |       512 KB |  23,221.29 MB/s |  96,394.19 MB/s
      8 bytes |          512 bytes |            8 bytes |   65,536 |       512 KB |  22,973.02 MB/s |  93,825.59 MB/s
      8 bytes |        1,024 bytes |            8 bytes |   65,536 |       512 KB |  23,410.00 MB/s |  68,028.39 MB/s
      8 bytes |        2,048 bytes |            8 bytes |   65,536 |       512 KB |  23,205.98 MB/s |  54,128.43 MB/s
      8 bytes |        4,096 bytes |            8 bytes |   65,536 |       512 KB |  23,560.54 MB/s |  47,177.90 MB/s
      8 bytes |        8,192 bytes |            8 bytes |   65,536 |       512 KB |  23,312.15 MB/s |  45,918.08 MB/s
      8 bytes |       16,384 bytes |            8 bytes |   65,536 |       512 KB |  23,275.93 MB/s |  44,930.37 MB/s
      8 bytes |       32,768 bytes |            8 bytes |   65,536 |       512 KB |  23,250.23 MB/s |  44,408.98 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |  28,932.78 MB/s | 111,621.89 MB/s
      8 bytes |            8 bytes |           16 bytes |   65,536 |       512 KB |  29,008.02 MB/s | 112,339.40 MB/s
      8 bytes |            8 bytes |           32 bytes |   65,536 |       512 KB |  29,049.81 MB/s | 111,648.03 MB/s
      8 bytes |            8 bytes |           64 bytes |   65,536 |       512 KB |  29,004.81 MB/s | 110,585.95 MB/s
      8 bytes |            8 bytes |          128 bytes |   65,536 |       512 KB |  28,942.36 MB/s |  88,623.54 MB/s
      8 bytes |            8 bytes |          256 bytes |   65,536 |       512 KB |  29,024.08 MB/s |  80,350.65 MB/s
      8 bytes |            8 bytes |          512 bytes |   65,536 |       512 KB |  28,991.98 MB/s |  62,788.98 MB/s
      8 bytes |            8 bytes |        1,024 bytes |   65,536 |       512 KB |  28,923.36 MB/s |  49,662.59 MB/s
      8 bytes |            8 bytes |        2,048 bytes |   65,536 |       512 KB |  28,929.75 MB/s |  48,174.95 MB/s
      8 bytes |            8 bytes |        4,096 bytes |   65,536 |       512 KB |  28,953.55 MB/s |  45,906.01 MB/s
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |  28,995.18 MB/s |  45,606.12 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |  28,990.53 MB/s |  44,872.30 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |  28,878.75 MB/s |  44,684.91 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |  29,006.57 MB/s | 110,936.94 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |  28,988.77 MB/s | 111,907.79 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |  28,873.82 MB/s | 109,614.89 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |  22,668.19 MB/s |  83,326.13 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |  22,728.13 MB/s |  58,988.30 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |  22,647.63 MB/s |  52,345.57 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |  21,646.99 MB/s |  43,491.69 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |  21,099.98 MB/s |  29,539.18 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |  20,726.20 MB/s |  26,940.58 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |  20,084.74 MB/s |  23,579.51 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |  19,885.08 MB/s |  23,241.98 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |  19,637.06 MB/s |  22,975.14 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |  19,475.20 MB/s |  22,693.60 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  58,038.83 MB/s | 143,995.61 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |  58,067.44 MB/s | 144,374.29 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |  58,025.67 MB/s | 144,136.14 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |  46,109.70 MB/s | 135,162.35 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |  46,174.67 MB/s | 134,797.46 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |  45,691.78 MB/s | 133,171.11 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |  46,182.81 MB/s | 128,313.26 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |  45,940.00 MB/s | 107,042.33 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |  46,266.56 MB/s |  87,527.21 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |  46,004.50 MB/s |  85,998.90 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |  45,923.91 MB/s |  85,125.51 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |  45,767.76 MB/s |  83,273.85 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |  45,624.18 MB/s |  79,728.10 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  58,115.71 MB/s | 144,352.42 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |  58,073.87 MB/s | 143,544.20 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |  58,044.94 MB/s | 142,527.66 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |  57,093.95 MB/s | 140,315.27 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |  57,875.14 MB/s | 142,743.03 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |  57,830.45 MB/s | 125,010.55 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |  57,955.11 MB/s |  97,145.24 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |  58,048.15 MB/s |  94,339.67 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |  57,983.95 MB/s |  91,603.49 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |  58,051.36 MB/s |  90,668.83 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |  58,048.15 MB/s |  89,401.05 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |  57,996.78 MB/s |  88,787.88 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |  57,993.57 MB/s |  89,645.63 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  58,012.82 MB/s | 144,096.52 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |  58,048.15 MB/s | 144,076.73 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |  45,389.17 MB/s | 130,421.52 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |  45,344.02 MB/s | 128,032.82 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |  45,255.96 MB/s | 123,303.86 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |  43,355.03 MB/s |  95,769.11 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |  42,215.07 MB/s |  57,099.85 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |  41,422.93 MB/s |  53,469.31 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |  40,138.57 MB/s |  44,348.69 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |  39,710.06 MB/s |  45,361.87 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |  39,205.11 MB/s |  44,916.90 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |  38,940.28 MB/s |  44,624.24 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |  38,765.94 MB/s |  44,287.07 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 115,463.50 MB/s | 168,704.76 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB | 113,072.91 MB/s | 165,875.87 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |  91,094.18 MB/s | 162,456.58 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |  91,555.10 MB/s | 162,533.38 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |  90,449.84 MB/s | 162,620.35 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |  90,864.87 MB/s | 161,395.12 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |  90,551.39 MB/s | 160,973.91 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |  90,810.17 MB/s | 151,957.63 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |  89,825.72 MB/s | 150,646.65 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |  89,660.58 MB/s | 143,838.57 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |  89,271.66 MB/s | 140,240.20 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |  88,911.73 MB/s | 137,383.93 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |  45,825.77 MB/s | 140,880.83 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 116,463.15 MB/s | 168,920.82 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |  99,438.69 MB/s | 163,330.87 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |  90,068.76 MB/s | 161,742.40 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |  89,256.08 MB/s | 161,781.08 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |  86,943.36 MB/s | 160,370.73 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |  84,102.05 MB/s | 146,767.91 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |  83,910.25 MB/s | 139,997.73 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |  83,568.85 MB/s | 124,254.32 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |  83,618.83 MB/s | 124,468.18 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |  83,592.50 MB/s | 123,587.98 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |  83,432.87 MB/s | 122,756.05 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |  83,486.02 MB/s | 124,438.64 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |  46,030.76 MB/s | 141,015.34 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 116,192.79 MB/s | 168,433.77 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |  90,856.99 MB/s | 161,356.62 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |  90,860.93 MB/s | 162,256.73 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |  90,660.60 MB/s | 161,892.23 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |  86,655.95 MB/s | 160,850.44 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |  84,447.49 MB/s | 114,268.15 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |  82,924.49 MB/s | 101,224.16 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |  80,400.56 MB/s |  86,545.09 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |  79,329.70 MB/s |  85,651.18 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |  78,554.43 MB/s |  84,501.59 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |  78,086.15 MB/s |  87,149.66 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |  77,776.57 MB/s |  87,192.78 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |  45,590.66 MB/s |  91,268.62 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 173,973.26 MB/s | 180,409.48 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB | 174,603.34 MB/s | 180,153.77 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB | 176,632.77 MB/s | 180,029.27 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB | 175,202.13 MB/s | 180,618.47 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB | 174,785.24 MB/s | 180,160.73 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB | 173,807.45 MB/s | 180,200.21 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB | 172,095.90 MB/s | 179,751.52 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB | 171,204.47 MB/s | 180,145.26 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB | 169,721.24 MB/s | 180,393.96 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB | 169,488.06 MB/s | 180,176.99 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB | 168,372.24 MB/s | 179,682.22 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |  91,129.41 MB/s | 165,784.08 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |  84,891.19 MB/s | 144,332.55 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 174,161.81 MB/s | 180,486.34 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB | 172,435.51 MB/s | 180,285.41 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB | 170,486.99 MB/s | 179,736.11 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB | 165,718.58 MB/s | 180,649.59 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB | 160,862.16 MB/s | 179,867.92 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB | 160,998.01 MB/s | 180,393.19 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB | 159,985.35 MB/s | 179,474.62 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB | 159,292.09 MB/s | 178,938.65 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB | 159,918.25 MB/s | 179,952.03 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB | 159,918.25 MB/s | 179,390.95 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB | 159,826.24 MB/s | 179,398.63 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |  91,176.95 MB/s | 165,235.47 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |  84,556.44 MB/s | 144,613.22 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 174,204.49 MB/s | 180,238.15 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB | 174,821.67 MB/s | 180,315.64 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB | 175,209.45 MB/s | 180,571.81 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB | 170,563.95 MB/s | 180,532.95 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB | 163,247.59 MB/s | 180,331.92 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB | 159,045.04 MB/s | 179,898.01 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB | 153,256.89 MB/s | 173,506.19 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB | 151,732.24 MB/s | 172,265.53 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB | 150,566.07 MB/s | 169,880.03 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB | 149,344.27 MB/s | 165,339.03 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB | 149,073.03 MB/s | 163,911.71 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |  91,026.96 MB/s | 155,713.69 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |  84,747.11 MB/s | 143,839.56 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 307,007.37 MB/s | 191,246.96 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB | 311,949.69 MB/s | 191,320.67 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB | 313,277.79 MB/s | 191,089.69 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB | 315,730.35 MB/s | 191,029.20 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB | 313,162.01 MB/s | 191,251.32 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB | 307,908.88 MB/s | 191,512.86 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB | 306,021.79 MB/s | 191,294.50 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB | 303,694.10 MB/s | 191,359.95 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB | 302,315.06 MB/s | 191,259.60 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB | 300,409.61 MB/s | 191,325.04 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB | 181,109.81 MB/s | 180,875.51 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB | 169,413.44 MB/s | 168,854.18 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB | 145,153.73 MB/s | 144,173.79 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 307,041.08 MB/s | 191,233.44 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB | 308,849.81 MB/s | 190,967.88 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB | 305,687.24 MB/s | 191,255.68 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB | 284,438.66 MB/s | 191,308.02 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB | 281,215.70 MB/s | 191,111.89 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB | 277,155.43 MB/s | 191,299.30 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB | 277,338.69 MB/s | 190,790.24 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB | 276,588.85 MB/s | 191,238.24 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB | 276,643.58 MB/s | 191,129.31 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB | 276,743.97 MB/s | 191,299.30 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB | 182,314.28 MB/s | 181,117.63 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB | 169,440.81 MB/s | 168,881.37 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB | 145,554.69 MB/s | 144,374.29 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 307,896.45 MB/s | 191,172.43 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB | 314,369.64 MB/s | 191,298.86 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB | 312,857.17 MB/s | 191,189.86 MB/s
