 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      8 bytes |        8,192 bytes |            8 bytes |   65,536 |       512 KB |     124.94 MB/s |   3,532.17 MB/s
      8 bytes |       16,384 bytes |            8 bytes |   65,536 |       512 KB |     124.82 MB/s |   3,432.61 MB/s
      8 bytes |       32,768 bytes |            8 bytes |   65,536 |       512 KB |     124.82 MB/s |   3,413.28 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |     124.89 MB/s |   3,480.56 MB/s
      8 bytes |            8 bytes |           16 bytes |   65,536 |       512 KB |     148.36 MB/s |     144.18 MB/s
      8 bytes |            8 bytes |           32 bytes |   65,536 |       512 KB |     293.91 MB/s |     191.95 MB/s
      8 bytes |            8 bytes |           64 bytes |   65,536 |       512 KB |   3,176.04 MB/s |     442.55 MB/s
      8 bytes |            8 bytes |          128 bytes |   65,536 |       512 KB |   2,282.48 MB/s |     224.61 MB/s
      8 bytes |            8 bytes |          256 bytes |   65,536 |       512 KB |   1,694.16 MB/s |     223.51 MB/s
      8 bytes |            8 bytes |          512 bytes |   65,536 |       512 KB |   1,082.56 MB/s |     222.65 MB/s
      8 bytes |            8 bytes |        1,024 bytes |   65,536 |       512 KB |     664.34 MB/s |     222.31 MB/s
      8 bytes |            8 bytes |        2,048 bytes |   65,536 |       512 KB |     341.06 MB/s |     222.19 MB/s
      8 bytes |            8 bytes |        4,096 bytes |   65,536 |       512 KB |     169.86 MB/s |     222.30 MB/s
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |     169.99 MB/s |     222.12 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |     908.83 MB/s |     222.87 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |     776.83 MB/s |     223.43 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |     124.58 MB/s |   3,154.71 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |     147.73 MB/s |     144.27 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |     367.66 MB/s |     241.50 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |   3,174.12 MB/s |     576.37 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |   2,994.56 MB/s |     296.35 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |   2,194.36 MB/s |     295.84 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |   1,224.29 MB/s |     295.80 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |     886.87 MB/s |     295.45 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |     452.49 MB/s |     294.95 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |     212.00 MB/s |     238.05 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |     169.90 MB/s |     221.97 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |     906.49 MB/s |     219.95 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |     776.30 MB/s |     222.61 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |     296.51 MB/s |   3,546.56 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |     295.96 MB/s |   3,569.70 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |     301.44 MB/s |   4,654.53 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |     349.09 MB/s |   4,691.54 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |     348.38 MB/s |   4,708.43 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |     307.95 MB/s |   3,452.78 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |     296.74 MB/s |   3,554.20 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |     296.36 MB/s |   3,480.63 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |     296.68 MB/s |   3,526.10 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |     296.40 MB/s |   3,485.21 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |     296.49 MB/s |   3,502.83 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |     296.10 MB/s |   4,689.27 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |     349.94 MB/s |   4,659.62 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |     349.56 MB/s |   4,749.16 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |     784.02 MB/s |     384.88 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |   6,347.97 MB/s |     881.70 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |   4,569.64 MB/s |     445.66 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |   3,388.07 MB/s |     445.73 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |   2,307.71 MB/s |     592.69 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |   1,768.63 MB/s |     592.24 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |     908.57 MB/s |     591.45 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |     372.61 MB/s |     585.31 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |     453.22 MB/s |     591.62 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |   1,923.38 MB/s |     593.33 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |   1,576.10 MB/s |     446.03 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |     711.28 MB/s |     446.36 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |     296.30 MB/s |   3,518.67 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |     586.24 MB/s |     405.24 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |   6,349.96 MB/s |   1,175.98 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |   6,060.40 MB/s |     596.48 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |   4,480.80 MB/s |     596.02 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |   2,862.82 MB/s |     592.88 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |   1,770.20 MB/s |     444.85 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |     681.98 MB/s |     443.91 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |     339.70 MB/s |     444.43 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |     339.97 MB/s |     443.68 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |   1,816.77 MB/s |     445.48 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |   1,552.80 MB/s |     446.02 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |     705.82 MB/s |     446.12 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |     921.12 MB/s |   3,496.22 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB |     920.60 MB/s |   3,562.00 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |     920.74 MB/s |   3,536.39 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |     920.59 MB/s |   3,527.35 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |     921.70 MB/s |   3,514.55 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |     921.10 MB/s |   3,510.67 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |     917.93 MB/s |   3,520.57 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |     919.48 MB/s |   3,515.10 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |     920.35 MB/s |   3,492.68 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |     920.20 MB/s |   3,493.52 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |     920.18 MB/s |   3,515.89 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |     921.18 MB/s |   3,557.03 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |     921.25 MB/s |   3,514.68 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |     921.24 MB/s |   3,579.95 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |  12,510.23 MB/s |   2,387.45 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |  12,711.09 MB/s |   1,189.13 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |  10,161.91 MB/s |   1,189.31 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |   6,310.45 MB/s |   1,182.91 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |   3,632.63 MB/s |     972.90 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |   1,363.94 MB/s |     884.01 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |     679.50 MB/s |     888.00 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |     676.32 MB/s |     883.61 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |   3,658.88 MB/s |     892.95 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |   3,124.41 MB/s |     891.79 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |   1,423.08 MB/s |     882.94 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |   2,208.04 MB/s |     889.81 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |     920.54 MB/s |   3,551.54 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |  12,471.32 MB/s |   1,771.49 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |   9,852.59 MB/s |     901.26 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |  10,137.10 MB/s |   1,194.57 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |   6,298.49 MB/s |   1,185.46 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |   3,631.12 MB/s |   1,184.97 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |   1,816.53 MB/s |     931.84 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |     679.37 MB/s |     887.60 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |     679.93 MB/s |     888.33 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |   3,661.38 MB/s |     892.57 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |   3,122.75 MB/s |     890.92 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |   1,410.92 MB/s |     893.53 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |   2,148.52 MB/s |     888.77 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  22,607.15 MB/s |   3,560.04 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB |  22,608.13 MB/s |   3,546.14 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB |  22,611.79 MB/s |   3,564.97 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB |  22,608.12 MB/s |   3,528.51 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB |  22,606.17 MB/s |   4,697.12 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB |  22,609.47 MB/s |   4,742.45 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB |  22,612.89 MB/s |   4,727.65 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB |  22,578.44 MB/s |   4,716.88 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB |  22,578.31 MB/s |   4,714.58 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB |  22,574.19 MB/s |   4,749.54 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB |  22,568.72 MB/s |   4,725.62 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |  22,330.46 MB/s |   4,697.29 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |  20,752.09 MB/s |   4,815.38 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  22,607.28 MB/s |   3,567.11 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB |  19,528.76 MB/s |   1,802.85 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB |  15,689.58 MB/s |   1,804.83 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB |   9,517.44 MB/s |   1,781.24 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB |   5,466.10 MB/s |   1,780.68 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB |   2,728.96 MB/s |   1,783.06 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB |   1,359.01 MB/s |   1,777.59 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB |   1,359.97 MB/s |   1,779.18 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB |   6,748.51 MB/s |   1,787.55 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB |   6,150.04 MB/s |   1,787.57 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB |   2,942.82 MB/s |   1,791.82 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |   4,488.51 MB/s |   1,787.14 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |   3,405.07 MB/s |   1,778.48 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  22,606.42 MB/s |   3,586.06 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB |  19,549.51 MB/s |   1,782.45 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB |  15,667.25 MB/s |   1,793.15 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB |   9,515.11 MB/s |   1,781.64 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB |   5,464.74 MB/s |   1,777.87 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB |   2,728.69 MB/s |   1,778.75 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB |   1,358.78 MB/s |   1,777.12 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB |   1,359.77 MB/s |   1,778.27 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB |   6,748.74 MB/s |   1,783.92 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB |   6,149.07 MB/s |   1,786.04 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB |   2,936.97 MB/s |   1,791.24 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |   4,481.81 MB/s |   1,785.49 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |   3,400.91 MB/s |   1,774.04 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  26,019.97 MB/s |   3,588.03 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB |  26,007.38 MB/s |   3,551.26 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB |  24,704.78 MB/s |   4,713.75 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB |  26,268.48 MB/s |   4,699.49 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB |  26,265.93 MB/s |   4,712.67 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB |  26,266.18 MB/s |   4,719.84 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB |  24,453.01 MB/s |   3,548.82 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB |  25,946.65 MB/s |   3,528.74 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB |  25,914.98 MB/s |   3,534.95 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB |  26,003.67 MB/s |   3,547.55 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB |  25,838.43 MB/s |   3,535.60 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB |  25,414.33 MB/s |   3,512.11 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB |  23,010.83 MB/s |   3,538.63 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  24,640.26 MB/s |   4,786.09 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB |  26,147.87 MB/s |   4,800.92 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB |  19,242.02 MB/s |   4,717.59 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB |  12,652.17 MB/s |   4,437.67 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB |   5,441.62 MB/s |   3,512.42 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB |   2,964.64 MB/s |   4,710.18 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB |   3,624.18 MB/s |   4,703.95 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB |  10,163.50 MB/s |   3,870.41 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB |   8,332.97 MB/s |   3,548.83 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB |   3,794.99 MB/s |   3,546.02 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB |   6,584.16 MB/s |   3,548.91 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB |   5,823.03 MB/s |   3,531.00 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB |   4,603.51 MB/s |   3,505.80 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  25,995.61 MB/s |   3,583.77 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB |  19,605.43 MB/s |   3,568.40 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB |  14,436.96 MB/s |   3,545.93 MB/s
    128 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     8,192 KB |  10,716.33 MB/s |   4,716.10 MB/s
    128 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     8,192 KB |   7,249.95 MB/s |   4,715.06 MB/s
    128 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     8,192 KB |   3,622.45 MB/s |   3,950.55 MB/s
    128 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     8,192 KB |   2,719.64 MB/s |   3,531.91 MB/s
    128 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     8,192 KB |  10,009.89 MB/s |   3,543.76 MB/s
    128 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     8,192 KB |   8,332.64 MB/s |   3,546.54 MB/s
