 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |  26,128.18 MB/s |  79,915.86 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |  26,024.81 MB/s |  79,047.13 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |  25,884.63 MB/s |  78,489.75 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |  26,191.09 MB/s |  79,186.82 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |  25,983.02 MB/s |  78,091.10 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |  26,046.66 MB/s |  76,283.37 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |  25,932.26 MB/s |  73,920.42 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |  25,268.11 MB/s |  75,372.05 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |  23,873.49 MB/s |  49,021.79 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  52,158.10 MB/s | 110,594.12 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |  52,421.46 MB/s | 110,832.58 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |  52,277.98 MB/s | 110,242.97 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |  52,066.93 MB/s | 109,077.82 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |  51,774.63 MB/s | 109,845.69 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |  52,388.72 MB/s | 109,945.90 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |  52,041.09 MB/s | 109,476.41 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |  52,124.39 MB/s | 107,215.26 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |  51,987.17 MB/s | 109,710.08 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |  52,116.62 MB/s | 107,004.10 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |  52,067.45 MB/s | 109,406.73 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |  52,144.87 MB/s | 105,841.93 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |  51,858.87 MB/s | 109,304.09 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  52,089.44 MB/s | 110,382.23 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |  52,067.45 MB/s | 110,302.11 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |  52,075.47 MB/s | 110,651.30 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |  51,836.05 MB/s | 110,431.06 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |  52,196.53 MB/s | 110,283.55 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |  52,210.04 MB/s | 110,679.33 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |  51,895.57 MB/s | 110,461.30 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |  52,222.26 MB/s | 110,245.29 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |  52,209.52 MB/s | 109,553.04 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |  51,956.26 MB/s | 109,987.41 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |  51,932.84 MB/s | 110,474.10 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |  51,857.33 MB/s | 110,069.39 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |  52,055.82 MB/s | 109,412.44 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |  51,999.80 MB/s | 110,555.64 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |  52,429.59 MB/s | 109,935.52 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |  52,059.70 MB/s | 109,965.50 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |  51,842.72 MB/s | 109,698.60 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |  52,174.19 MB/s | 109,948.20 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |  52,050.14 MB/s | 109,371.36 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |  51,999.03 MB/s | 107,366.76 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |  52,044.71 MB/s | 108,036.02 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |  51,631.86 MB/s | 106,426.32 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |  51,877.60 MB/s | 106,701.40 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |  50,882.23 MB/s | 106,336.74 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |  47,731.76 MB/s |  92,502.91 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |  51,635.68 MB/s | 109,253.98 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 104,927.90 MB/s | 132,513.08 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB | 103,934.66 MB/s | 133,377.77 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB | 103,887.81 MB/s | 132,315.77 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB | 103,987.74 MB/s | 132,935.59 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB | 104,349.94 MB/s | 132,224.00 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB | 104,901.13 MB/s | 132,758.03 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB | 104,171.11 MB/s | 132,701.74 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB | 103,382.84 MB/s | 133,548.49 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB | 104,400.85 MB/s | 132,722.74 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB | 104,095.62 MB/s | 132,832.87 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB | 103,834.83 MB/s | 133,365.05 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB | 103,972.79 MB/s | 132,678.24 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |  38,155.43 MB/s | 111,141.54 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 105,178.92 MB/s | 132,606.93 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB | 105,319.43 MB/s | 133,165.19 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB | 104,763.31 MB/s | 132,823.61 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB | 104,752.32 MB/s | 132,404.32 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB | 104,782.16 MB/s | 132,611.96 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB | 104,988.31 MB/s | 132,864.85 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB | 104,897.99 MB/s | 133,568.05 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB | 104,479.91 MB/s | 132,858.11 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB | 105,026.69 MB/s | 133,591.88 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB | 105,024.59 MB/s | 132,529.83 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB | 105,272.37 MB/s | 131,815.94 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB | 104,952.06 MB/s | 132,711.82 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |  38,106.62 MB/s | 111,080.32 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB | 105,034.06 MB/s | 132,040.85 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB | 104,705.78 MB/s | 132,672.36 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB | 104,634.73 MB/s | 133,076.46 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB | 103,637.78 MB/s | 132,714.34 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB | 103,531.36 MB/s | 132,674.04 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB | 103,865.17 MB/s | 131,695.91 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB | 103,879.06 MB/s | 132,630.41 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB | 103,142.34 MB/s | 131,507.62 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB | 104,075.99 MB/s | 132,648.02 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB | 100,032.53 MB/s | 131,185.97 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |  96,352.56 MB/s | 129,230.47 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB | 103,597.85 MB/s | 132,975.21 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |  37,997.94 MB/s | 110,489.24 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 209,850.55 MB/s | 149,719.57 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB | 210,051.28 MB/s | 149,666.68 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB | 209,341.53 MB/s | 149,910.61 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB | 209,292.43 MB/s | 149,965.28 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB | 208,513.12 MB/s | 150,017.85 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB | 209,651.26 MB/s | 148,923.24 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB | 208,081.76 MB/s | 149,832.96 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB | 210,009.21 MB/s | 148,988.84 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB | 209,473.26 MB/s | 149,941.69 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB | 208,724.80 MB/s | 149,525.82 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB | 208,391.91 MB/s | 149,865.08 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |  76,461.93 MB/s | 132,585.97 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |  67,963.13 MB/s | 109,367.93 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 209,065.01 MB/s | 149,909.00 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB | 209,460.71 MB/s | 149,762.87 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB | 209,278.85 MB/s | 149,903.65 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB | 208,221.21 MB/s | 149,825.47 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB | 209,899.91 MB/s | 149,673.63 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB | 209,416.78 MB/s | 149,169.00 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB | 209,095.23 MB/s | 149,794.97 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB | 209,208.91 MB/s | 149,412.37 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB | 208,780.91 MB/s | 150,055.42 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB | 209,166.14 MB/s | 149,723.31 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB | 209,197.44 MB/s | 150,022.14 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |  76,265.34 MB/s | 132,377.57 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |  68,119.43 MB/s | 110,541.65 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB | 210,157.58 MB/s | 149,823.33 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB | 208,771.55 MB/s | 149,467.74 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB | 209,545.47 MB/s | 149,929.37 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB | 209,382.28 MB/s | 150,150.50 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB | 208,535.93 MB/s | 148,990.96 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB | 208,501.72 MB/s | 148,992.54 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB | 208,075.56 MB/s | 148,402.65 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB | 208,908.81 MB/s | 148,738.93 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB | 198,948.13 MB/s | 148,904.21 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB | 191,995.90 MB/s | 147,257.95 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB | 208,462.34 MB/s | 149,380.44 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |  76,188.32 MB/s | 132,184.83 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |  68,092.00 MB/s | 109,548.47 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 419,806.13 MB/s | 159,703.01 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB | 418,194.63 MB/s | 159,720.95 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB | 417,132.00 MB/s | 159,763.23 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB | 419,218.69 MB/s | 159,927.71 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB | 415,870.55 MB/s | 159,349.88 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB | 415,394.84 MB/s | 159,887.77 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB | 416,589.26 MB/s | 159,412.87 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB | 419,055.35 MB/s | 159,952.10 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB | 392,077.14 MB/s | 159,155.18 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB | 416,531.34 MB/s | 159,905.15 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB | 152,364.46 MB/s | 149,859.19 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB | 136,341.60 MB/s | 132,581.77 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB | 112,744.05 MB/s | 109,990.87 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 418,526.38 MB/s | 159,908.50 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB | 418,940.24 MB/s | 159,818.02 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB | 419,026.04 MB/s | 160,039.99 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB | 418,708.13 MB/s | 159,626.73 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB | 417,362.37 MB/s | 159,682.33 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB | 415,948.91 MB/s | 159,761.40 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB | 417,647.05 MB/s | 159,616.70 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB | 416,945.41 MB/s | 159,926.18 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB | 408,674.10 MB/s | 159,011.88 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB | 417,482.84 MB/s | 159,727.03 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB | 152,698.39 MB/s | 149,899.90 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB | 137,014.13 MB/s | 132,657.25 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB | 112,161.56 MB/s | 110,720.24 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB | 416,372.15 MB/s | 159,847.86 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB | 418,315.59 MB/s | 159,935.63 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB | 417,836.35 MB/s | 159,806.14 MB/s
