 chunk size   | source stride      | dest stride        | #chunks  | volume       | cudaMemcpy      | kernel          
      8 bytes |            8 bytes |        8,192 bytes |   65,536 |       512 KB |   2,182.06 MB/s |  18,931.67 MB/s
      8 bytes |            8 bytes |       16,384 bytes |   65,536 |       512 KB |   2,189.13 MB/s |  18,969.48 MB/s
      8 bytes |            8 bytes |       32,768 bytes |   65,536 |       512 KB |   2,190.71 MB/s |  18,977.17 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
      8 bytes |            8 bytes |            8 bytes |   65,536 |       512 KB |   2,185.46 MB/s |  18,971.54 MB/s
      8 bytes |           16 bytes |           16 bytes |   65,536 |       512 KB |   2,353.95 MB/s |  10,747.70 MB/s
      8 bytes |           32 bytes |           32 bytes |   65,536 |       512 KB |   2,355.83 MB/s |   5,757.72 MB/s
      8 bytes |           64 bytes |           64 bytes |   65,536 |       512 KB |   2,353.08 MB/s |   3,608.15 MB/s
      8 bytes |          128 bytes |          128 bytes |   65,536 |       512 KB |   2,353.55 MB/s |   2,335.70 MB/s
      8 bytes |          256 bytes |          256 bytes |   65,536 |       512 KB |   2,352.14 MB/s |   2,336.95 MB/s
      8 bytes |          512 bytes |          512 bytes |   65,536 |       512 KB |   2,342.77 MB/s |   2,335.72 MB/s
      8 bytes |        1,024 bytes |        1,024 bytes |   65,536 |       512 KB |   2,264.63 MB/s |   2,335.78 MB/s
      8 bytes |        2,048 bytes |        2,048 bytes |   65,536 |       512 KB |   2,123.73 MB/s |   2,335.67 MB/s
      8 bytes |        4,096 bytes |        4,096 bytes |   65,536 |       512 KB |   1,088.22 MB/s |   2,334.76 MB/s
      8 bytes |        8,192 bytes |        8,192 bytes |   65,536 |       512 KB |     698.72 MB/s |   2,335.95 MB/s
      8 bytes |       16,384 bytes |       16,384 bytes |   65,536 |       512 KB |     598.81 MB/s |   2,336.27 MB/s
      8 bytes |       32,768 bytes |       32,768 bytes |   65,536 |       512 KB |     516.19 MB/s |   1,011.45 MB/s
==============+====================+====================+==========+==============+=================+=================
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   4,708.49 MB/s |  21,366.41 MB/s
     16 bytes |           32 bytes |           16 bytes |   65,536 |     1,024 KB |   4,710.98 MB/s |  11,498.15 MB/s
     16 bytes |           64 bytes |           16 bytes |   65,536 |     1,024 KB |   4,708.48 MB/s |   7,206.55 MB/s
     16 bytes |          128 bytes |           16 bytes |   65,536 |     1,024 KB |   4,707.69 MB/s |   4,667.06 MB/s
     16 bytes |          256 bytes |           16 bytes |   65,536 |     1,024 KB |   4,703.46 MB/s |   4,664.66 MB/s
     16 bytes |          512 bytes |           16 bytes |   65,536 |     1,024 KB |   4,686.31 MB/s |   4,667.64 MB/s
     16 bytes |        1,024 bytes |           16 bytes |   65,536 |     1,024 KB |   4,529.20 MB/s |   4,669.46 MB/s
     16 bytes |        2,048 bytes |           16 bytes |   65,536 |     1,024 KB |   4,251.96 MB/s |   4,664.67 MB/s
     16 bytes |        4,096 bytes |           16 bytes |   65,536 |     1,024 KB |   2,178.76 MB/s |   4,666.93 MB/s
     16 bytes |        8,192 bytes |           16 bytes |   65,536 |     1,024 KB |   1,397.84 MB/s |   4,670.48 MB/s
     16 bytes |       16,384 bytes |           16 bytes |   65,536 |     1,024 KB |   1,201.12 MB/s |   4,639.70 MB/s
     16 bytes |       32,768 bytes |           16 bytes |   65,536 |     1,024 KB |   1,033.22 MB/s |   2,041.14 MB/s
     16 bytes |       65,536 bytes |           16 bytes |   65,536 |     1,024 KB |     856.90 MB/s |     825.86 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   4,707.91 MB/s |  21,467.07 MB/s
     16 bytes |           16 bytes |           32 bytes |   65,536 |     1,024 KB |   4,707.85 MB/s |  21,434.11 MB/s
     16 bytes |           16 bytes |           64 bytes |   65,536 |     1,024 KB |   4,708.03 MB/s |  21,444.63 MB/s
     16 bytes |           16 bytes |          128 bytes |   65,536 |     1,024 KB |   4,708.00 MB/s |  21,411.96 MB/s
     16 bytes |           16 bytes |          256 bytes |   65,536 |     1,024 KB |   4,710.85 MB/s |  21,462.50 MB/s
     16 bytes |           16 bytes |          512 bytes |   65,536 |     1,024 KB |   4,710.31 MB/s |  21,474.67 MB/s
     16 bytes |           16 bytes |        1,024 bytes |   65,536 |     1,024 KB |   4,705.32 MB/s |  21,447.39 MB/s
     16 bytes |           16 bytes |        2,048 bytes |   65,536 |     1,024 KB |   4,707.86 MB/s |  21,448.80 MB/s
     16 bytes |           16 bytes |        4,096 bytes |   65,536 |     1,024 KB |   4,707.88 MB/s |  21,413.32 MB/s
     16 bytes |           16 bytes |        8,192 bytes |   65,536 |     1,024 KB |   4,706.27 MB/s |  21,403.00 MB/s
     16 bytes |           16 bytes |       16,384 bytes |   65,536 |     1,024 KB |   4,707.87 MB/s |  21,436.26 MB/s
     16 bytes |           16 bytes |       32,768 bytes |   65,536 |     1,024 KB |   4,705.24 MB/s |  21,438.80 MB/s
     16 bytes |           16 bytes |       65,536 bytes |   65,536 |     1,024 KB |   4,708.37 MB/s |  21,393.66 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     16 bytes |           16 bytes |           16 bytes |   65,536 |     1,024 KB |   4,711.05 MB/s |  21,412.05 MB/s
     16 bytes |           32 bytes |           32 bytes |   65,536 |     1,024 KB |   4,711.08 MB/s |  11,499.60 MB/s
     16 bytes |           64 bytes |           64 bytes |   65,536 |     1,024 KB |   4,709.17 MB/s |   7,191.36 MB/s
     16 bytes |          128 bytes |          128 bytes |   65,536 |     1,024 KB |   4,705.45 MB/s |   4,667.09 MB/s
     16 bytes |          256 bytes |          256 bytes |   65,536 |     1,024 KB |   4,705.32 MB/s |   4,667.94 MB/s
     16 bytes |          512 bytes |          512 bytes |   65,536 |     1,024 KB |   4,686.29 MB/s |   4,669.39 MB/s
     16 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     1,024 KB |   4,529.96 MB/s |   4,669.29 MB/s
     16 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     1,024 KB |   4,255.33 MB/s |   4,668.69 MB/s
     16 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     1,024 KB |   2,176.27 MB/s |   4,668.94 MB/s
     16 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     1,024 KB |   1,396.83 MB/s |   4,670.03 MB/s
     16 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     1,024 KB |   1,196.68 MB/s |   4,597.61 MB/s
     16 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     1,024 KB |   1,032.47 MB/s |   2,030.75 MB/s
     16 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     1,024 KB |     855.96 MB/s |     855.22 MB/s
==============+====================+====================+==========+==============+=================+=================
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,416.76 MB/s |  22,935.49 MB/s
     32 bytes |           64 bytes |           32 bytes |   65,536 |     2,048 KB |   9,414.44 MB/s |  14,457.59 MB/s
     32 bytes |          128 bytes |           32 bytes |   65,536 |     2,048 KB |   9,417.02 MB/s |   9,328.02 MB/s
     32 bytes |          256 bytes |           32 bytes |   65,536 |     2,048 KB |   9,412.17 MB/s |   9,331.25 MB/s
     32 bytes |          512 bytes |           32 bytes |   65,536 |     2,048 KB |   9,372.98 MB/s |   9,326.30 MB/s
     32 bytes |        1,024 bytes |           32 bytes |   65,536 |     2,048 KB |   9,057.32 MB/s |   9,332.87 MB/s
     32 bytes |        2,048 bytes |           32 bytes |   65,536 |     2,048 KB |   8,504.47 MB/s |   9,327.79 MB/s
     32 bytes |        4,096 bytes |           32 bytes |   65,536 |     2,048 KB |   4,356.75 MB/s |   9,325.96 MB/s
     32 bytes |        8,192 bytes |           32 bytes |   65,536 |     2,048 KB |   2,794.31 MB/s |   9,331.41 MB/s
     32 bytes |       16,384 bytes |           32 bytes |   65,536 |     2,048 KB |   2,394.31 MB/s |   8,647.38 MB/s
     32 bytes |       32,768 bytes |           32 bytes |   65,536 |     2,048 KB |   2,065.36 MB/s |   4,067.01 MB/s
     32 bytes |       65,536 bytes |           32 bytes |   65,536 |     2,048 KB |   1,713.74 MB/s |   1,884.35 MB/s
     32 bytes |      131,072 bytes |           32 bytes |   32,768 |     1,024 KB |   1,657.33 MB/s |   1,682.29 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,422.45 MB/s |  22,941.81 MB/s
     32 bytes |           32 bytes |           64 bytes |   65,536 |     2,048 KB |   9,415.81 MB/s |  22,947.21 MB/s
     32 bytes |           32 bytes |          128 bytes |   65,536 |     2,048 KB |   9,420.66 MB/s |  22,947.76 MB/s
     32 bytes |           32 bytes |          256 bytes |   65,536 |     2,048 KB |   9,417.80 MB/s |  22,910.53 MB/s
     32 bytes |           32 bytes |          512 bytes |   65,536 |     2,048 KB |   9,418.43 MB/s |  22,928.89 MB/s
     32 bytes |           32 bytes |        1,024 bytes |   65,536 |     2,048 KB |   9,416.67 MB/s |  22,971.79 MB/s
     32 bytes |           32 bytes |        2,048 bytes |   65,536 |     2,048 KB |   9,408.83 MB/s |  22,930.82 MB/s
     32 bytes |           32 bytes |        4,096 bytes |   65,536 |     2,048 KB |   9,421.99 MB/s |  22,962.43 MB/s
     32 bytes |           32 bytes |        8,192 bytes |   65,536 |     2,048 KB |   9,415.17 MB/s |  22,925.11 MB/s
     32 bytes |           32 bytes |       16,384 bytes |   65,536 |     2,048 KB |   9,412.36 MB/s |  22,957.86 MB/s
     32 bytes |           32 bytes |       32,768 bytes |   65,536 |     2,048 KB |   9,411.96 MB/s |  22,913.88 MB/s
     32 bytes |           32 bytes |       65,536 bytes |   65,536 |     2,048 KB |   9,419.37 MB/s |  22,967.06 MB/s
     32 bytes |           32 bytes |      131,072 bytes |   32,768 |     1,024 KB |   9,237.84 MB/s |  21,420.76 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     32 bytes |           32 bytes |           32 bytes |   65,536 |     2,048 KB |   9,418.31 MB/s |  22,950.34 MB/s
     32 bytes |           64 bytes |           64 bytes |   65,536 |     2,048 KB |   9,415.23 MB/s |  14,489.75 MB/s
     32 bytes |          128 bytes |          128 bytes |   65,536 |     2,048 KB |   9,418.68 MB/s |   9,327.20 MB/s
     32 bytes |          256 bytes |          256 bytes |   65,536 |     2,048 KB |   9,412.53 MB/s |   9,328.66 MB/s
     32 bytes |          512 bytes |          512 bytes |   65,536 |     2,048 KB |   9,373.65 MB/s |   9,328.21 MB/s
     32 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     2,048 KB |   9,059.55 MB/s |   9,325.28 MB/s
     32 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     2,048 KB |   8,509.64 MB/s |   9,322.39 MB/s
     32 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     2,048 KB |   4,352.80 MB/s |   9,321.35 MB/s
     32 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     2,048 KB |   2,793.17 MB/s |   9,328.98 MB/s
     32 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     2,048 KB |   2,395.40 MB/s |   8,566.63 MB/s
     32 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     2,048 KB |   2,064.79 MB/s |   4,033.02 MB/s
     32 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     2,048 KB |   1,711.61 MB/s |   1,990.80 MB/s
     32 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     1,024 KB |   1,654.54 MB/s |   1,956.86 MB/s
==============+====================+====================+==========+==============+=================+=================
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  18,820.30 MB/s |  23,804.61 MB/s
     64 bytes |          128 bytes |           64 bytes |   65,536 |     4,096 KB |  18,830.18 MB/s |  18,636.53 MB/s
     64 bytes |          256 bytes |           64 bytes |   65,536 |     4,096 KB |  18,764.08 MB/s |  18,640.19 MB/s
     64 bytes |          512 bytes |           64 bytes |   65,536 |     4,096 KB |  18,485.47 MB/s |  18,652.98 MB/s
     64 bytes |        1,024 bytes |           64 bytes |   65,536 |     4,096 KB |  17,653.55 MB/s |  18,658.46 MB/s
     64 bytes |        2,048 bytes |           64 bytes |   65,536 |     4,096 KB |  15,240.82 MB/s |  18,648.40 MB/s
     64 bytes |        4,096 bytes |           64 bytes |   65,536 |     4,096 KB |   8,717.72 MB/s |  18,627.11 MB/s
     64 bytes |        8,192 bytes |           64 bytes |   65,536 |     4,096 KB |   4,409.16 MB/s |  18,630.86 MB/s
     64 bytes |       16,384 bytes |           64 bytes |   65,536 |     4,096 KB |   4,120.11 MB/s |  15,564.65 MB/s
     64 bytes |       32,768 bytes |           64 bytes |   65,536 |     4,096 KB |   4,116.04 MB/s |   8,054.47 MB/s
     64 bytes |       65,536 bytes |           64 bytes |   65,536 |     4,096 KB |   3,690.58 MB/s |   3,997.93 MB/s
     64 bytes |      131,072 bytes |           64 bytes |   32,768 |     2,048 KB |   3,583.65 MB/s |   4,074.13 MB/s
     64 bytes |      262,144 bytes |           64 bytes |   16,384 |     1,024 KB |   3,389.17 MB/s |   3,699.89 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  18,820.46 MB/s |  23,795.11 MB/s
     64 bytes |           64 bytes |          128 bytes |   65,536 |     4,096 KB |  18,831.89 MB/s |  23,810.17 MB/s
     64 bytes |           64 bytes |          256 bytes |   65,536 |     4,096 KB |  18,830.42 MB/s |  23,807.56 MB/s
     64 bytes |           64 bytes |          512 bytes |   65,536 |     4,096 KB |  18,827.88 MB/s |  23,787.52 MB/s
     64 bytes |           64 bytes |        1,024 bytes |   65,536 |     4,096 KB |  18,823.17 MB/s |  23,812.68 MB/s
     64 bytes |           64 bytes |        2,048 bytes |   65,536 |     4,096 KB |  18,819.65 MB/s |  23,808.79 MB/s
     64 bytes |           64 bytes |        4,096 bytes |   65,536 |     4,096 KB |  18,822.58 MB/s |  23,811.60 MB/s
     64 bytes |           64 bytes |        8,192 bytes |   65,536 |     4,096 KB |  18,814.38 MB/s |  23,786.07 MB/s
     64 bytes |           64 bytes |       16,384 bytes |   65,536 |     4,096 KB |  18,810.40 MB/s |  23,804.40 MB/s
     64 bytes |           64 bytes |       32,768 bytes |   65,536 |     4,096 KB |  18,809.93 MB/s |  23,816.21 MB/s
     64 bytes |           64 bytes |       65,536 bytes |   65,536 |     4,096 KB |  18,819.95 MB/s |  23,789.16 MB/s
     64 bytes |           64 bytes |      131,072 bytes |   32,768 |     2,048 KB |  18,451.33 MB/s |  22,939.07 MB/s
     64 bytes |           64 bytes |      262,144 bytes |   16,384 |     1,024 KB |  14,384.92 MB/s |  21,467.68 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
     64 bytes |           64 bytes |           64 bytes |   65,536 |     4,096 KB |  18,831.27 MB/s |  23,805.61 MB/s
     64 bytes |          128 bytes |          128 bytes |   65,536 |     4,096 KB |  18,817.78 MB/s |  18,631.94 MB/s
     64 bytes |          256 bytes |          256 bytes |   65,536 |     4,096 KB |  18,766.50 MB/s |  18,647.58 MB/s
     64 bytes |          512 bytes |          512 bytes |   65,536 |     4,096 KB |  18,479.98 MB/s |  18,650.16 MB/s
     64 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     4,096 KB |  17,655.43 MB/s |  18,658.31 MB/s
     64 bytes |        2,048 bytes |        2,048 bytes |   65,536 |     4,096 KB |  15,244.03 MB/s |  18,647.54 MB/s
     64 bytes |        4,096 bytes |        4,096 bytes |   65,536 |     4,096 KB |   8,700.18 MB/s |  18,630.89 MB/s
     64 bytes |        8,192 bytes |        8,192 bytes |   65,536 |     4,096 KB |   4,409.04 MB/s |  18,633.56 MB/s
     64 bytes |       16,384 bytes |       16,384 bytes |   65,536 |     4,096 KB |   4,118.00 MB/s |  15,543.86 MB/s
     64 bytes |       32,768 bytes |       32,768 bytes |   65,536 |     4,096 KB |   4,114.70 MB/s |   8,001.40 MB/s
     64 bytes |       65,536 bytes |       65,536 bytes |   65,536 |     4,096 KB |   3,687.47 MB/s |   3,985.45 MB/s
     64 bytes |      131,072 bytes |      131,072 bytes |   32,768 |     2,048 KB |   3,580.74 MB/s |   4,081.48 MB/s
     64 bytes |      262,144 bytes |      262,144 bytes |   16,384 |     1,024 KB |   3,375.14 MB/s |   3,950.75 MB/s
==============+====================+====================+==========+==============+=================+=================
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  24,521.65 MB/s |  24,278.32 MB/s
    128 bytes |          256 bytes |          128 bytes |   65,536 |     8,192 KB |  24,518.06 MB/s |  24,282.91 MB/s
    128 bytes |          512 bytes |          128 bytes |   65,536 |     8,192 KB |  24,491.16 MB/s |  24,298.11 MB/s
    128 bytes |        1,024 bytes |          128 bytes |   65,536 |     8,192 KB |  24,409.61 MB/s |  24,295.71 MB/s
    128 bytes |        2,048 bytes |          128 bytes |   65,536 |     8,192 KB |  23,524.64 MB/s |  24,279.71 MB/s
    128 bytes |        4,096 bytes |          128 bytes |   65,536 |     8,192 KB |  17,389.71 MB/s |  24,276.49 MB/s
    128 bytes |        8,192 bytes |          128 bytes |   65,536 |     8,192 KB |   8,798.04 MB/s |  24,282.60 MB/s
    128 bytes |       16,384 bytes |          128 bytes |   65,536 |     8,192 KB |   6,170.51 MB/s |  24,196.98 MB/s
    128 bytes |       32,768 bytes |          128 bytes |   65,536 |     8,192 KB |   5,271.05 MB/s |  15,532.79 MB/s
    128 bytes |       65,536 bytes |          128 bytes |   65,536 |     8,192 KB |   4,922.59 MB/s |   7,991.71 MB/s
    128 bytes |      131,072 bytes |          128 bytes |   32,768 |     4,096 KB |   4,841.68 MB/s |   8,215.81 MB/s
    128 bytes |      262,144 bytes |          128 bytes |   16,384 |     2,048 KB |   4,759.48 MB/s |   8,846.55 MB/s
    128 bytes |      524,288 bytes |          128 bytes |    8,192 |     1,024 KB |   4,398.41 MB/s |   9,049.82 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  24,523.93 MB/s |  24,271.84 MB/s
    128 bytes |          128 bytes |          256 bytes |   65,536 |     8,192 KB |  24,524.82 MB/s |  24,280.02 MB/s
    128 bytes |          128 bytes |          512 bytes |   65,536 |     8,192 KB |  24,516.47 MB/s |  24,275.78 MB/s
    128 bytes |          128 bytes |        1,024 bytes |   65,536 |     8,192 KB |  24,518.95 MB/s |  24,280.43 MB/s
    128 bytes |          128 bytes |        2,048 bytes |   65,536 |     8,192 KB |  24,513.70 MB/s |  24,278.28 MB/s
    128 bytes |          128 bytes |        4,096 bytes |   65,536 |     8,192 KB |  24,519.17 MB/s |  24,274.46 MB/s
    128 bytes |          128 bytes |        8,192 bytes |   65,536 |     8,192 KB |  24,504.31 MB/s |  24,280.30 MB/s
    128 bytes |          128 bytes |       16,384 bytes |   65,536 |     8,192 KB |  24,500.18 MB/s |  24,278.02 MB/s
    128 bytes |          128 bytes |       32,768 bytes |   65,536 |     8,192 KB |  24,496.43 MB/s |  24,272.89 MB/s
    128 bytes |          128 bytes |       65,536 bytes |   65,536 |     8,192 KB |  24,511.80 MB/s |  24,272.18 MB/s
    128 bytes |          128 bytes |      131,072 bytes |   32,768 |     4,096 KB |  24,265.42 MB/s |  23,801.76 MB/s
    128 bytes |          128 bytes |      262,144 bytes |   16,384 |     2,048 KB |  23,766.46 MB/s |  22,944.57 MB/s
    128 bytes |          128 bytes |      524,288 bytes |    8,192 |     1,024 KB |  16,696.33 MB/s |  21,446.91 MB/s
--------------+--------------------+--------------------+----------+--------------+-----------------+-----------------
    128 bytes |          128 bytes |          128 bytes |   65,536 |     8,192 KB |  24,520.55 MB/s |  24,265.35 MB/s
    128 bytes |          256 bytes |          256 bytes |   65,536 |     8,192 KB |  24,511.35 MB/s |  24,286.91 MB/s
    128 bytes |          512 bytes |          512 bytes |   65,536 |     8,192 KB |  24,489.53 MB/s |  24,290.05 MB/s
    128 bytes |        1,024 bytes |        1,024 bytes |   65,536 |     8,192 KB |  24,401.84 MB/s |  24,299.28 MB/s
